1
646.00,273.00,685.00,273.00,685.00,411.00,646.00,411.00
648.00,276.00,686.00,276.00,686.00,412.00,648.00,412.00
650.00,277.00,689.00,277.00,689.00,415.00,650.00,415.00
651.00,280.00,689.00,280.00,689.00,415.00,651.00,415.00
645.00,281.00,685.00,281.00,685.00,421.00,645.00,421.00
637.00,284.00,677.00,284.00,677.00,424.00,637.00,424.00
637.00,285.00,676.00,285.00,676.00,424.00,637.00,424.00
641.00,286.00,680.00,286.00,680.00,426.00,641.00,426.00
641.00,287.00,681.00,287.00,681.00,427.00,641.00,427.00
637.00,288.00,677.00,288.00,677.00,429.00,637.00,429.00
631.00,291.00,671.00,291.00,671.00,432.00,631.00,432.00
628.00,299.00,668.00,299.00,668.00,439.00,628.00,439.00
626.00,308.00,665.00,308.00,665.00,448.00,626.00,448.00
620.00,313.00,660.00,313.00,660.00,454.00,620.00,454.00
617.00,314.00,657.00,314.00,657.00,454.00,617.00,454.00
621.00,311.00,661.00,311.00,661.00,452.00,621.00,452.00
629.00,308.00,668.00,308.00,668.00,448.00,629.00,448.00
635.00,304.00,674.00,304.00,674.00,441.00,635.00,441.00
636.00,301.00,675.00,301.00,675.00,439.00,636.00,439.00
631.00,298.00,670.00,298.00,670.00,439.00,631.00,439.00
624.00,300.00,664.00,300.00,664.00,441.00,624.00,441.00
628.00,299.00,668.00,299.00,668.00,440.00,628.00,440.00
640.00,299.00,679.00,299.00,679.00,436.00,640.00,436.00
644.00,298.00,683.00,298.00,683.00,436.00,644.00,436.00
642.00,297.00,681.00,297.00,681.00,437.00,642.00,437.00
643.00,296.00,683.00,296.00,683.00,436.00,643.00,436.00
645.00,294.00,685.00,294.00,685.00,435.00,645.00,435.00
647.00,291.00,687.00,291.00,687.00,431.00,647.00,431.00
651.00,287.00,690.00,287.00,690.00,425.00,651.00,425.00
653.00,282.00,692.00,282.00,692.00,420.00,653.00,420.00
654.00,278.00,694.00,278.00,694.00,418.00,654.00,418.00
657.00,275.00,696.00,275.00,696.00,412.00,657.00,412.00
662.00,269.00,701.00,269.00,701.00,407.00,662.00,407.00
660.00,264.00,700.00,264.00,700.00,403.00,660.00,403.00
653.00,261.00,692.00,261.00,692.00,399.00,653.00,399.00
648.00,260.00,686.00,260.00,686.00,395.00,648.00,395.00
644.00,257.00,682.00,257.00,682.00,394.00,644.00,394.00
643.00,251.00,683.00,251.00,683.00,392.00,643.00,392.00
643.00,249.00,682.00,249.00,682.00,389.00,643.00,389.00
640.00,249.00,678.00,249.00,678.00,386.00,640.00,386.00
635.00,247.00,674.00,247.00,674.00,386.00,635.00,386.00
626.00,248.00,666.00,248.00,666.00,389.00,626.00,389.00
619.00,250.00,658.00,250.00,658.00,388.00,619.00,388.00
627.00,244.00,666.00,244.00,666.00,383.00,627.00,383.00
636.00,239.00,675.00,239.00,675.00,377.00,636.00,377.00
635.00,234.00,675.00,234.00,675.00,375.00,635.00,375.00
631.00,236.00,669.00,236.00,669.00,372.00,631.00,372.00
625.00,236.00,663.00,236.00,663.00,372.00,625.00,372.00
625.00,233.00,665.00,233.00,665.00,374.00,625.00,374.00
633.00,232.00,673.00,232.00,673.00,373.00,633.00,373.00
637.00,232.00,677.00,232.00,677.00,373.00,637.00,373.00
637.00,232.00,676.00,232.00,676.00,372.00,637.00,372.00
636.00,229.00,677.00,229.00,677.00,374.00,636.00,374.00
635.00,230.00,675.00,230.00,675.00,371.00,635.00,371.00
634.00,229.00,674.00,229.00,674.00,370.00,634.00,370.00
637.00,229.00,677.00,229.00,677.00,370.00,637.00,370.00
643.00,227.00,684.00,227.00,684.00,372.00,643.00,372.00
646.00,227.00,686.00,227.00,686.00,370.00,646.00,370.00
649.00,222.00,691.00,222.00,691.00,370.00,649.00,370.00
652.00,223.00,694.00,223.00,694.00,372.00,652.00,372.00
659.00,225.00,700.00,225.00,700.00,372.00,659.00,372.00
665.00,227.00,705.00,227.00,705.00,370.00,665.00,370.00
668.00,224.00,709.00,224.00,709.00,369.00,668.00,369.00
672.00,224.00,712.00,224.00,712.00,368.00,672.00,368.00
675.00,225.00,715.00,225.00,715.00,366.00,675.00,366.00
679.00,221.00,720.00,221.00,720.00,366.00,679.00,366.00
684.00,218.00,726.00,218.00,726.00,365.00,684.00,365.00
689.00,217.00,730.00,217.00,730.00,362.00,689.00,362.00
692.00,218.00,732.00,218.00,732.00,359.00,692.00,359.00
693.00,214.00,734.00,214.00,734.00,359.00,693.00,359.00
691.00,212.00,732.00,212.00,732.00,357.00,691.00,357.00
689.00,208.00,730.00,208.00,730.00,353.00,689.00,353.00
693.00,206.00,732.00,206.00,732.00,347.00,693.00,347.00
695.00,202.00,735.00,202.00,735.00,343.00,695.00,343.00
697.00,201.00,736.00,201.00,736.00,339.00,697.00,339.00
698.00,200.00,736.00,200.00,736.00,337.00,698.00,337.00
698.00,199.00,736.00,199.00,736.00,331.00,698.00,331.00
701.00,198.00,737.00,198.00,737.00,327.00,701.00,327.00
703.00,200.00,738.00,200.00,738.00,326.00,703.00,326.00
711.00,199.00,748.00,199.00,748.00,329.00,711.00,329.00
732.00,197.00,768.00,197.00,768.00,327.00,732.00,327.00
744.00,190.00,782.00,190.00,782.00,324.00,744.00,324.00
744.00,182.00,783.00,182.00,783.00,320.00,744.00,320.00
736.00,184.00,776.00,184.00,776.00,326.00,736.00,326.00
731.00,193.00,771.00,193.00,771.00,333.00,731.00,333.00
737.00,197.00,778.00,197.00,778.00,342.00,737.00,342.00
746.00,203.00,786.00,203.00,786.00,344.00,746.00,344.00
742.00,210.00,781.00,210.00,781.00,348.00,742.00,348.00
741.00,216.00,779.00,216.00,779.00,350.00,741.00,350.00
742.00,217.00,779.00,217.00,779.00,351.00,742.00,351.00
736.00,217.00,774.00,217.00,774.00,351.00,736.00,351.00
733.00,219.00,771.00,219.00,771.00,356.00,733.00,356.00
733.00,223.00,771.00,223.00,771.00,358.00,733.00,358.00
733.00,224.00,770.00,224.00,770.00,355.00,733.00,355.00
736.00,220.00,773.00,220.00,773.00,350.00,736.00,350.00
732.00,214.00,770.00,214.00,770.00,348.00,732.00,348.00
723.00,212.00,760.00,212.00,760.00,344.00,723.00,344.00
723.00,207.00,761.00,207.00,761.00,344.00,723.00,344.00
730.00,206.00,768.00,206.00,768.00,340.00,730.00,340.00
732.00,202.00,771.00,202.00,771.00,338.00,732.00,338.00
735.00,197.00,774.00,197.00,774.00,335.00,735.00,335.00
734.00,193.00,772.00,193.00,772.00,329.00,734.00,329.00
732.00,190.00,770.00,190.00,770.00,326.00,732.00,326.00
738.00,186.00,778.00,186.00,778.00,325.00,738.00,325.00
747.00,186.00,785.00,186.00,785.00,323.00,747.00,323.00
748.00,187.00,786.00,187.00,786.00,323.00,748.00,323.00
747.00,186.00,786.00,186.00,786.00,324.00,747.00,324.00
746.00,182.00,786.00,182.00,786.00,323.00,746.00,323.00
751.00,184.00,789.00,184.00,789.00,320.00,751.00,320.00
755.00,185.00,794.00,185.00,794.00,321.00,755.00,321.00
758.00,188.00,796.00,188.00,796.00,321.00,758.00,321.00
757.00,192.00,794.00,192.00,794.00,321.00,757.00,321.00
757.00,196.00,793.00,196.00,793.00,323.00,757.00,323.00
762.00,196.00,797.00,196.00,797.00,320.00,762.00,320.00
766.00,197.00,801.00,197.00,801.00,321.00,766.00,321.00
761.00,196.00,795.00,196.00,795.00,316.00,761.00,316.00
758.00,196.00,792.00,196.00,792.00,318.00,758.00,318.00
760.00,203.00,793.00,203.00,793.00,322.00,760.00,322.00
760.00,204.00,794.00,204.00,794.00,326.00,760.00,326.00
754.00,198.00,790.00,198.00,790.00,324.00,754.00,324.00
757.00,193.00,794.00,193.00,794.00,323.00,757.00,323.00
764.00,190.00,801.00,190.00,801.00,321.00,764.00,321.00
772.00,193.00,807.00,193.00,807.00,321.00,772.00,321.00
771.00,198.00,807.00,198.00,807.00,325.00,771.00,325.00
768.00,203.00,803.00,203.00,803.00,326.00,768.00,326.00
769.00,202.00,805.00,202.00,805.00,329.00,769.00,329.00
771.00,203.00,808.00,203.00,808.00,335.00,771.00,335.00
769.00,204.00,807.00,204.00,807.00,339.00,769.00,339.00
766.00,207.00,805.00,207.00,805.00,346.00,766.00,346.00
764.00,212.00,803.00,212.00,803.00,348.00,764.00,348.00
768.00,210.00,808.00,210.00,808.00,350.00,768.00,350.00
769.00,209.00,809.00,209.00,809.00,352.00,769.00,352.00
772.00,208.00,812.00,208.00,812.00,350.00,772.00,350.00
778.00,206.00,819.00,206.00,819.00,349.00,778.00,349.00
787.00,202.00,829.00,202.00,829.00,350.00,787.00,350.00
798.00,200.00,840.00,200.00,840.00,351.00,798.00,351.00
808.00,192.00,852.00,192.00,852.00,347.00,808.00,347.00
814.00,194.00,859.00,194.00,859.00,352.00,814.00,352.00
824.00,202.00,868.00,202.00,868.00,358.00,824.00,358.00
835.00,200.00,880.00,200.00,880.00,360.00,835.00,360.00
853.00,193.00,898.00,193.00,898.00,354.00,853.00,354.00
869.00,187.00,915.00,187.00,915.00,349.00,869.00,349.00
878.00,186.00,923.00,186.00,923.00,347.00,878.00,347.00
882.00,186.00,927.00,186.00,927.00,348.00,882.00,348.00
878.00,186.00,924.00,186.00,924.00,351.00,878.00,351.00
870.00,185.00,918.00,185.00,918.00,355.00,870.00,355.00
864.00,181.00,914.00,181.00,914.00,357.00,864.00,357.00
860.00,179.00,911.00,179.00,911.00,360.00,860.00,360.00
861.00,178.00,913.00,178.00,913.00,361.00,861.00,361.00
862.00,173.00,915.00,173.00,915.00,360.00,862.00,360.00
859.00,168.00,914.00,168.00,914.00,360.00,859.00,360.00
853.00,165.00,909.00,165.00,909.00,363.00,853.00,363.00
854.00,168.00,909.00,168.00,909.00,363.00,854.00,363.00
857.00,165.00,914.00,165.00,914.00,363.00,857.00,363.00
862.00,166.00,918.00,166.00,918.00,362.00,862.00,362.00
862.00,167.00,919.00,167.00,919.00,367.00,862.00,367.00
860.00,175.00,918.00,175.00,918.00,379.00,860.00,379.00
857.00,190.00,913.00,190.00,913.00,388.00,857.00,388.00
853.00,196.00,911.00,196.00,911.00,398.00,853.00,398.00
853.00,202.00,909.00,202.00,909.00,398.00,853.00,398.00
859.00,199.00,914.00,199.00,914.00,395.00,859.00,395.00
867.00,193.00,925.00,193.00,925.00,395.00,867.00,395.00
870.00,179.00,929.00,179.00,929.00,387.00,870.00,387.00
871.00,160.00,930.00,160.00,930.00,366.00,871.00,366.00
869.00,153.00,928.00,153.00,928.00,361.00,869.00,361.00
865.00,146.00,926.00,146.00,926.00,360.00,865.00,360.00
846.00,188.00,905.00,188.00,905.00,396.00,846.00,396.00
847.00,203.00,908.00,203.00,908.00,418.00,847.00,418.00
852.00,186.00,911.00,186.00,911.00,394.00,852.00,394.00
848.00,201.00,905.00,201.00,905.00,403.00,848.00,403.00
819.00,191.00,878.00,191.00,878.00,400.00,819.00,400.00
822.00,194.00,881.00,194.00,881.00,400.00,822.00,400.00
827.00,191.00,886.00,191.00,886.00,399.00,827.00,399.00
843.00,199.00,903.00,199.00,903.00,411.00,843.00,411.00
847.00,198.00,909.00,198.00,909.00,416.00,847.00,416.00
765.00,129.00,829.00,129.00,829.00,354.00,765.00,354.00
765.00,153.00,831.00,153.00,831.00,385.00,765.00,385.00
772.00,180.00,840.00,180.00,840.00,417.00,772.00,417.00
784.00,194.00,852.00,194.00,852.00,431.00,784.00,431.00
816.00,200.00,881.00,200.00,881.00,430.00,816.00,430.00
843.00,197.00,908.00,197.00,908.00,425.00,843.00,425.00
856.00,173.00,923.00,173.00,923.00,407.00,856.00,407.00
860.00,159.00,925.00,159.00,925.00,387.00,860.00,387.00
771.00,210.00,836.00,210.00,836.00,440.00,771.00,440.00
825.00,204.00,890.00,204.00,890.00,429.00,825.00,429.00
834.00,201.00,898.00,201.00,898.00,426.00,834.00,426.00
850.00,214.00,913.00,214.00,913.00,432.00,850.00,432.00
863.00,223.00,927.00,223.00,927.00,449.00,863.00,449.00
865.00,230.00,931.00,230.00,931.00,462.00,865.00,462.00
855.00,235.00,922.00,235.00,922.00,472.00,855.00,472.00
866.00,269.00,931.00,269.00,931.00,499.00,866.00,499.00
868.00,268.00,931.00,268.00,931.00,492.00,868.00,492.00
867.00,259.00,933.00,259.00,933.00,489.00,867.00,489.00
755.00,270.00,822.00,270.00,822.00,504.00,755.00,504.00
