1
194.00,25.00,269.00,25.00,269.00,104.00,194.00,104.00
196.00,26.00,268.00,26.00,268.00,102.00,196.00,102.00
196.00,26.00,268.00,26.00,268.00,102.00,196.00,102.00
196.00,27.00,267.00,27.00,267.00,102.00,196.00,102.00
196.00,28.00,266.00,28.00,266.00,102.00,196.00,102.00
194.00,27.00,266.00,27.00,266.00,103.00,194.00,103.00
193.00,27.00,266.00,27.00,266.00,104.00,193.00,104.00
192.00,27.00,266.00,27.00,266.00,105.00,192.00,105.00
191.00,28.00,265.00,28.00,265.00,106.00,191.00,106.00
191.00,29.00,263.00,29.00,263.00,106.00,191.00,106.00
191.00,32.00,261.00,32.00,261.00,106.00,191.00,106.00
190.00,33.00,261.00,33.00,261.00,109.00,190.00,109.00
189.00,36.00,260.00,36.00,260.00,110.00,189.00,110.00
187.00,36.00,260.00,36.00,260.00,113.00,187.00,113.00
187.00,38.00,258.00,38.00,258.00,113.00,187.00,113.00
188.00,41.00,257.00,41.00,257.00,113.00,188.00,113.00
187.00,43.00,256.00,43.00,256.00,115.00,187.00,115.00
186.00,44.00,255.00,44.00,255.00,116.00,186.00,116.00
188.00,46.00,254.00,46.00,254.00,116.00,188.00,116.00
187.00,48.00,253.00,48.00,253.00,117.00,187.00,117.00
186.00,50.00,253.00,50.00,253.00,120.00,186.00,120.00
184.00,51.00,253.00,51.00,253.00,123.00,184.00,123.00
184.00,53.00,252.00,53.00,252.00,123.00,184.00,123.00
184.00,53.00,253.00,53.00,253.00,125.00,184.00,125.00
185.00,54.00,252.00,54.00,252.00,125.00,185.00,125.00
185.00,54.00,253.00,54.00,253.00,126.00,185.00,126.00
185.00,54.00,252.00,54.00,252.00,125.00,185.00,125.00
186.00,55.00,253.00,55.00,253.00,125.00,186.00,125.00
188.00,55.00,254.00,55.00,254.00,124.00,188.00,124.00
191.00,56.00,256.00,56.00,256.00,125.00,191.00,125.00
191.00,56.00,255.00,56.00,255.00,124.00,191.00,124.00
192.00,56.00,256.00,56.00,256.00,124.00,192.00,124.00
193.00,56.00,257.00,56.00,257.00,124.00,193.00,124.00
196.00,56.00,259.00,56.00,259.00,123.00,196.00,123.00
199.00,56.00,261.00,56.00,261.00,122.00,199.00,122.00
203.00,57.00,264.00,57.00,264.00,121.00,203.00,121.00
206.00,57.00,266.00,57.00,266.00,120.00,206.00,120.00
208.00,57.00,268.00,57.00,268.00,119.00,208.00,119.00
210.00,56.00,271.00,56.00,271.00,120.00,210.00,120.00
212.00,56.00,275.00,56.00,275.00,122.00,212.00,122.00
214.00,55.00,279.00,55.00,279.00,123.00,214.00,123.00
218.00,57.00,281.00,57.00,281.00,123.00,218.00,123.00
221.00,57.00,283.00,57.00,283.00,122.00,221.00,122.00
224.00,57.00,285.00,57.00,285.00,122.00,224.00,122.00
225.00,56.00,288.00,56.00,288.00,122.00,225.00,122.00
225.00,56.00,289.00,56.00,289.00,123.00,225.00,123.00
224.00,55.00,288.00,55.00,288.00,122.00,224.00,122.00
222.00,54.00,288.00,54.00,288.00,123.00,222.00,123.00
222.00,55.00,286.00,55.00,286.00,122.00,222.00,122.00
222.00,54.00,285.00,54.00,285.00,120.00,222.00,120.00
220.00,53.00,282.00,53.00,282.00,119.00,220.00,119.00
218.00,51.00,282.00,51.00,282.00,118.00,218.00,118.00
215.00,50.00,280.00,50.00,280.00,118.00,215.00,118.00
213.00,49.00,279.00,49.00,279.00,119.00,213.00,119.00
211.00,49.00,277.00,49.00,277.00,118.00,211.00,118.00
209.00,50.00,274.00,50.00,274.00,119.00,209.00,119.00
208.00,50.00,274.00,50.00,274.00,120.00,208.00,120.00
206.00,51.00,275.00,51.00,275.00,123.00,206.00,123.00
206.00,52.00,273.00,52.00,273.00,123.00,206.00,123.00
206.00,54.00,271.00,54.00,271.00,122.00,206.00,122.00
203.00,53.00,270.00,53.00,270.00,124.00,203.00,124.00
202.00,53.00,269.00,53.00,269.00,124.00,202.00,124.00
200.00,55.00,268.00,55.00,268.00,126.00,200.00,126.00
196.00,56.00,265.00,56.00,265.00,128.00,196.00,128.00
192.00,57.00,260.00,57.00,260.00,129.00,192.00,129.00
187.00,58.00,257.00,58.00,257.00,131.00,187.00,131.00
183.00,57.00,253.00,57.00,253.00,131.00,183.00,131.00
179.00,56.00,252.00,56.00,252.00,133.00,179.00,133.00
175.00,57.00,246.00,57.00,246.00,133.00,175.00,133.00
170.00,57.00,243.00,57.00,243.00,135.00,170.00,135.00
164.00,59.00,237.00,59.00,237.00,135.00,164.00,135.00
158.00,59.00,232.00,59.00,232.00,137.00,158.00,137.00
154.00,60.00,227.00,60.00,227.00,138.00,154.00,138.00
149.00,62.00,222.00,62.00,222.00,139.00,149.00,139.00
146.00,64.00,218.00,64.00,218.00,140.00,146.00,140.00
143.00,64.00,217.00,64.00,217.00,142.00,143.00,142.00
140.00,65.00,215.00,65.00,215.00,144.00,140.00,144.00
