1
151.00,68.00,194.00,68.00,194.00,124.00,151.00,124.00
151.00,69.00,194.00,69.00,194.00,124.00,151.00,124.00
151.00,68.00,194.00,68.00,194.00,124.00,151.00,124.00
151.00,69.00,193.00,69.00,193.00,124.00,151.00,124.00
150.00,68.00,193.00,68.00,193.00,124.00,150.00,124.00
150.00,67.00,192.00,67.00,192.00,123.00,150.00,123.00
150.00,67.00,192.00,67.00,192.00,122.00,150.00,122.00
151.00,66.00,192.00,66.00,192.00,120.00,151.00,120.00
152.00,65.00,192.00,65.00,192.00,117.00,152.00,117.00
154.00,64.00,193.00,64.00,193.00,115.00,154.00,115.00
156.00,61.00,196.00,61.00,196.00,113.00,156.00,113.00
159.00,59.00,199.00,59.00,199.00,111.00,159.00,111.00
161.00,56.00,201.00,56.00,201.00,108.00,161.00,108.00
164.00,52.00,204.00,52.00,204.00,105.00,164.00,105.00
166.00,50.00,207.00,50.00,207.00,104.00,166.00,104.00
168.00,49.00,210.00,49.00,210.00,104.00,168.00,104.00
171.00,50.00,213.00,50.00,213.00,105.00,171.00,105.00
176.00,51.00,219.00,51.00,219.00,107.00,176.00,107.00
180.00,54.00,224.00,54.00,224.00,112.00,180.00,112.00
185.00,57.00,230.00,57.00,230.00,115.00,185.00,115.00
190.00,61.00,235.00,61.00,235.00,119.00,190.00,119.00
196.00,63.00,240.00,63.00,240.00,121.00,196.00,121.00
200.00,67.00,243.00,67.00,243.00,123.00,200.00,123.00
203.00,67.00,247.00,67.00,247.00,125.00,203.00,125.00
208.00,70.00,251.00,70.00,251.00,126.00,208.00,126.00
211.00,73.00,254.00,73.00,254.00,129.00,211.00,129.00
215.00,73.00,259.00,73.00,259.00,131.00,215.00,131.00
219.00,79.00,262.00,79.00,262.00,135.00,219.00,135.00
221.00,80.00,265.00,80.00,265.00,138.00,221.00,138.00
223.00,85.00,266.00,85.00,266.00,141.00,223.00,141.00
225.00,90.00,267.00,90.00,267.00,144.00,225.00,144.00
226.00,95.00,266.00,95.00,266.00,147.00,226.00,147.00
226.00,98.00,266.00,98.00,266.00,150.00,226.00,150.00
225.00,99.00,264.00,99.00,264.00,150.00,225.00,150.00
220.00,102.00,258.00,102.00,258.00,151.00,220.00,151.00
217.00,85.00,255.00,85.00,255.00,135.00,217.00,135.00
213.00,80.00,252.00,80.00,252.00,131.00,213.00,131.00
201.00,76.00,241.00,76.00,241.00,129.00,201.00,129.00
193.00,71.00,234.00,71.00,234.00,124.00,193.00,124.00
181.00,67.00,223.00,67.00,223.00,122.00,181.00,122.00
162.00,82.00,205.00,82.00,205.00,138.00,162.00,138.00
157.00,78.00,198.00,78.00,198.00,132.00,157.00,132.00
150.00,53.00,193.00,53.00,193.00,109.00,150.00,109.00
147.00,45.00,190.00,45.00,190.00,101.00,147.00,101.00
135.00,39.00,179.00,39.00,179.00,97.00,135.00,97.00
124.00,40.00,169.00,40.00,169.00,98.00,124.00,98.00
111.00,50.00,157.00,50.00,157.00,110.00,111.00,110.00
102.00,47.00,147.00,47.00,147.00,104.00,102.00,104.00
99.00,35.00,142.00,35.00,142.00,91.00,99.00,91.00
92.00,34.00,133.00,34.00,133.00,88.00,92.00,88.00
85.00,35.00,125.00,35.00,125.00,88.00,85.00,88.00
79.00,33.00,119.00,33.00,119.00,84.00,79.00,84.00
74.00,33.00,113.00,33.00,113.00,83.00,74.00,83.00
69.00,33.00,109.00,33.00,109.00,85.00,69.00,85.00
66.00,34.00,105.00,34.00,105.00,86.00,66.00,86.00
61.00,37.00,101.00,37.00,101.00,89.00,61.00,89.00
58.00,40.00,99.00,40.00,99.00,93.00,58.00,93.00
