1
298.00,139.00,369.00,139.00,369.00,223.00,298.00,223.00
293.00,142.00,367.00,142.00,367.00,228.00,293.00,228.00
292.00,144.00,367.00,144.00,367.00,233.00,292.00,233.00
293.00,145.00,371.00,145.00,371.00,237.00,293.00,237.00
298.00,147.00,373.00,147.00,373.00,237.00,298.00,237.00
302.00,148.00,377.00,148.00,377.00,237.00,302.00,237.00
305.00,147.00,382.00,147.00,382.00,238.00,305.00,238.00
305.00,148.00,380.00,148.00,380.00,236.00,305.00,236.00
303.00,149.00,378.00,149.00,378.00,237.00,303.00,237.00
303.00,149.00,380.00,149.00,380.00,240.00,303.00,240.00
305.00,146.00,383.00,146.00,383.00,239.00,305.00,239.00
313.00,142.00,390.00,142.00,390.00,234.00,313.00,234.00
319.00,136.00,400.00,136.00,400.00,231.00,319.00,231.00
327.00,134.00,405.00,134.00,405.00,227.00,327.00,227.00
328.00,130.00,409.00,130.00,409.00,226.00,328.00,226.00
327.00,127.00,410.00,127.00,410.00,225.00,327.00,225.00
326.00,128.00,409.00,128.00,409.00,225.00,326.00,225.00
327.00,125.00,412.00,125.00,412.00,225.00,327.00,225.00
331.00,119.00,416.00,119.00,416.00,220.00,331.00,220.00
337.00,115.00,421.00,115.00,421.00,214.00,337.00,214.00
344.00,112.00,425.00,112.00,425.00,208.00,344.00,208.00
348.00,109.00,431.00,109.00,431.00,207.00,348.00,207.00
353.00,108.00,436.00,108.00,436.00,207.00,353.00,207.00
361.00,114.00,447.00,114.00,447.00,216.00,361.00,216.00
369.00,122.00,458.00,122.00,458.00,226.00,369.00,226.00
373.00,124.00,463.00,124.00,463.00,231.00,373.00,231.00
368.00,117.00,456.00,117.00,456.00,221.00,368.00,221.00
358.00,105.00,443.00,105.00,443.00,205.00,358.00,205.00
349.00,92.00,432.00,92.00,432.00,190.00,349.00,190.00
343.00,87.00,423.00,87.00,423.00,181.00,343.00,181.00
338.00,83.00,418.00,83.00,418.00,178.00,338.00,178.00
335.00,82.00,415.00,82.00,415.00,176.00,335.00,176.00
334.00,83.00,416.00,83.00,416.00,180.00,334.00,180.00
337.00,91.00,420.00,91.00,420.00,189.00,337.00,189.00
346.00,105.00,432.00,105.00,432.00,206.00,346.00,206.00
360.00,120.00,448.00,120.00,448.00,224.00,360.00,224.00
370.00,128.00,459.00,128.00,459.00,233.00,370.00,233.00
369.00,127.00,457.00,127.00,457.00,231.00,369.00,231.00
361.00,112.00,450.00,112.00,450.00,218.00,361.00,218.00
357.00,97.00,443.00,97.00,443.00,199.00,357.00,199.00
356.00,86.00,441.00,86.00,441.00,187.00,356.00,187.00
356.00,82.00,439.00,82.00,439.00,180.00,356.00,180.00
358.00,82.00,439.00,82.00,439.00,177.00,358.00,177.00
360.00,85.00,438.00,85.00,438.00,178.00,360.00,178.00
