1
35.00,61.00,103.00,61.00,103.00,143.00,35.00,143.00
40.00,68.00,106.00,68.00,106.00,148.00,40.00,148.00
47.00,74.00,110.00,74.00,110.00,152.00,47.00,152.00
54.00,79.00,117.00,79.00,117.00,156.00,54.00,156.00
64.00,81.00,127.00,81.00,127.00,158.00,64.00,158.00
76.00,83.00,137.00,83.00,137.00,157.00,76.00,157.00
84.00,86.00,144.00,86.00,144.00,159.00,84.00,159.00
92.00,90.00,151.00,90.00,151.00,162.00,92.00,162.00
102.00,95.00,160.00,95.00,160.00,165.00,102.00,165.00
112.00,97.00,168.00,97.00,168.00,166.00,112.00,166.00
121.00,96.00,178.00,96.00,178.00,166.00,121.00,166.00
128.00,94.00,185.00,94.00,185.00,164.00,128.00,164.00
134.00,91.00,191.00,91.00,191.00,161.00,134.00,161.00
139.00,88.00,194.00,88.00,194.00,156.00,139.00,156.00
145.00,85.00,199.00,85.00,199.00,150.00,145.00,150.00
151.00,82.00,205.00,82.00,205.00,148.00,151.00,148.00
157.00,79.00,211.00,79.00,211.00,144.00,157.00,144.00
166.00,76.00,221.00,76.00,221.00,143.00,166.00,143.00
180.00,75.00,234.00,75.00,234.00,141.00,180.00,141.00
196.00,75.00,251.00,75.00,251.00,142.00,196.00,142.00
212.00,75.00,267.00,75.00,267.00,141.00,212.00,141.00
230.00,75.00,283.00,75.00,283.00,140.00,230.00,140.00
246.00,74.00,299.00,74.00,299.00,139.00,246.00,139.00
262.00,74.00,314.00,74.00,314.00,138.00,262.00,138.00
276.00,74.00,329.00,74.00,329.00,139.00,276.00,139.00
287.00,74.00,340.00,74.00,340.00,139.00,287.00,139.00
295.00,72.00,349.00,72.00,349.00,138.00,295.00,138.00
297.00,70.00,352.00,70.00,352.00,136.00,297.00,136.00
296.00,69.00,351.00,69.00,351.00,135.00,296.00,135.00
290.00,69.00,345.00,69.00,345.00,136.00,290.00,136.00
278.00,71.00,332.00,71.00,332.00,136.00,278.00,136.00
263.00,69.00,318.00,69.00,318.00,136.00,263.00,136.00
249.00,68.00,304.00,68.00,304.00,135.00,249.00,135.00
232.00,65.00,287.00,65.00,287.00,133.00,232.00,133.00
216.00,66.00,272.00,66.00,272.00,133.00,216.00,133.00
196.00,68.00,251.00,68.00,251.00,135.00,196.00,135.00
179.00,73.00,234.00,73.00,234.00,140.00,179.00,140.00
168.00,77.00,222.00,77.00,222.00,144.00,168.00,144.00
159.00,79.00,214.00,79.00,214.00,145.00,159.00,145.00
170.00,97.00,224.00,97.00,224.00,164.00,170.00,164.00
159.00,99.00,216.00,99.00,216.00,168.00,159.00,168.00
150.00,99.00,207.00,99.00,207.00,169.00,150.00,169.00
142.00,101.00,199.00,101.00,199.00,170.00,142.00,170.00
118.00,87.00,175.00,87.00,175.00,157.00,118.00,157.00
113.00,90.00,168.00,90.00,168.00,158.00,113.00,158.00
109.00,91.00,165.00,91.00,165.00,158.00,109.00,158.00
107.00,91.00,161.00,91.00,161.00,156.00,107.00,156.00
103.00,89.00,157.00,89.00,157.00,155.00,103.00,155.00
97.00,87.00,153.00,87.00,153.00,154.00,97.00,154.00
94.00,85.00,151.00,85.00,151.00,154.00,94.00,154.00
96.00,86.00,154.00,86.00,154.00,156.00,96.00,156.00
107.00,88.00,164.00,88.00,164.00,157.00,107.00,157.00
120.00,87.00,177.00,87.00,177.00,157.00,120.00,157.00
142.00,88.00,198.00,88.00,198.00,156.00,142.00,156.00
164.00,87.00,221.00,87.00,221.00,155.00,164.00,155.00
188.00,85.00,242.00,85.00,242.00,152.00,188.00,152.00
209.00,85.00,262.00,85.00,262.00,149.00,209.00,149.00
228.00,84.00,281.00,84.00,281.00,148.00,228.00,148.00
244.00,82.00,299.00,82.00,299.00,149.00,244.00,149.00
260.00,81.00,313.00,81.00,313.00,147.00,260.00,147.00
274.00,79.00,329.00,79.00,329.00,145.00,274.00,145.00
288.00,75.00,343.00,75.00,343.00,143.00,288.00,143.00
298.00,71.00,353.00,71.00,353.00,138.00,298.00,138.00
305.00,67.00,362.00,67.00,362.00,135.00,305.00,135.00
309.00,64.00,366.00,64.00,366.00,133.00,309.00,133.00
310.00,62.00,367.00,62.00,367.00,132.00,310.00,132.00
305.00,62.00,364.00,62.00,364.00,134.00,305.00,134.00
292.00,64.00,353.00,64.00,353.00,138.00,292.00,138.00
277.00,71.00,337.00,71.00,337.00,143.00,277.00,143.00
256.00,78.00,316.00,78.00,316.00,151.00,256.00,151.00
235.00,83.00,296.00,83.00,296.00,157.00,235.00,157.00
209.00,85.00,271.00,85.00,271.00,161.00,209.00,161.00
