1
551.0000,247.0000,832.0000,247.0000,832.0000,556.0000,551.0000,556.0000
563.0000,240.0000,847.0000,240.0000,847.0000,553.0000,563.0000,553.0000
571.0000,237.0000,858.0000,237.0000,858.0000,552.0000,571.0000,552.0000
572.0000,218.0000,864.0000,218.0000,864.0000,540.0000,572.0000,540.0000
598.0000,228.0000,896.0000,228.0000,896.0000,556.0000,598.0000,556.0000
584.0000,214.0000,879.0000,214.0000,879.0000,539.0000,584.0000,539.0000
623.0000,227.0000,919.0000,227.0000,919.0000,552.0000,623.0000,552.0000
619.0000,227.0000,924.0000,227.0000,924.0000,562.0000,619.0000,562.0000
607.0000,215.0000,917.0000,215.0000,917.0000,556.0000,607.0000,556.0000
601.0000,218.0000,921.0000,218.0000,921.0000,570.0000,601.0000,570.0000
601.0000,226.0000,912.0000,226.0000,912.0000,567.0000,601.0000,567.0000
607.0000,221.0000,923.0000,221.0000,923.0000,569.0000,607.0000,569.0000
621.0000,224.0000,935.0000,224.0000,935.0000,569.0000,621.0000,569.0000
609.0000,222.0000,929.0000,222.0000,929.0000,574.0000,609.0000,574.0000
613.0000,239.0000,924.0000,239.0000,924.0000,580.0000,613.0000,580.0000
563.0000,231.0000,883.0000,231.0000,883.0000,582.0000,563.0000,582.0000
578.0000,210.0000,898.0000,210.0000,898.0000,562.0000,578.0000,562.0000
590.0000,200.0000,900.0000,200.0000,900.0000,541.0000,590.0000,541.0000
583.0000,198.0000,903.0000,198.0000,903.0000,550.0000,583.0000,550.0000
587.0000,182.0000,897.0000,182.0000,897.0000,523.0000,587.0000,523.0000
583.0000,176.0000,893.0000,176.0000,893.0000,518.0000,583.0000,518.0000
589.0000,167.0000,894.0000,167.0000,894.0000,502.0000,589.0000,502.0000
588.0000,153.0000,883.0000,153.0000,883.0000,478.0000,588.0000,478.0000
579.0000,137.0000,883.0000,137.0000,883.0000,472.0000,579.0000,472.0000
575.0000,130.0000,883.0000,130.0000,883.0000,468.0000,575.0000,468.0000
571.0000,116.0000,888.0000,116.0000,888.0000,464.0000,571.0000,464.0000
579.0000,121.0000,890.0000,121.0000,890.0000,463.0000,579.0000,463.0000
570.0000,116.0000,890.0000,116.0000,890.0000,467.0000,570.0000,467.0000
577.0000,96.0000,894.0000,96.0000,894.0000,444.0000,577.0000,444.0000
574.0000,95.0000,881.0000,95.0000,881.0000,433.0000,574.0000,433.0000
589.0000,99.0000,887.0000,99.0000,887.0000,427.0000,589.0000,427.0000
602.0000,106.0000,895.0000,106.0000,895.0000,427.0000,602.0000,427.0000
627.0000,132.0000,911.0000,132.0000,911.0000,444.0000,627.0000,444.0000
620.0000,135.0000,906.0000,135.0000,906.0000,450.0000,620.0000,450.0000
611.0000,141.0000,889.0000,141.0000,889.0000,447.0000,611.0000,447.0000
598.0000,140.0000,882.0000,140.0000,882.0000,452.0000,598.0000,452.0000
586.0000,141.0000,873.0000,141.0000,873.0000,456.0000,586.0000,456.0000
573.0000,133.0000,866.0000,133.0000,866.0000,454.0000,573.0000,454.0000
560.0000,121.0000,861.0000,121.0000,861.0000,452.0000,560.0000,452.0000
546.0000,112.0000,857.0000,112.0000,857.0000,453.0000,546.0000,453.0000
531.0000,102.0000,848.0000,102.0000,848.0000,450.0000,531.0000,450.0000
514.0000,83.0000,840.0000,83.0000,840.0000,442.0000,514.0000,442.0000
511.0000,50.0000,847.0000,50.0000,847.0000,420.0000,511.0000,420.0000
455.0000,153.0000,798.0000,153.0000,798.0000,531.0000,455.0000,531.0000
459.0000,151.0000,798.0000,151.0000,798.0000,524.0000,459.0000,524.0000
479.0000,153.0000,829.0000,153.0000,829.0000,538.0000,479.0000,538.0000
527.0000,135.0000,884.0000,135.0000,884.0000,528.0000,527.0000,528.0000
482.0000,158.0000,832.0000,158.0000,832.0000,543.0000,482.0000,543.0000
493.0000,179.0000,847.0000,179.0000,847.0000,568.0000,493.0000,568.0000
570.0000,259.0000,934.0000,259.0000,934.0000,659.0000,570.0000,659.0000
573.0000,280.0000,948.0000,280.0000,948.0000,692.0000,573.0000,692.0000
567.0000,319.0000,931.0000,319.0000,931.0000,719.0000,567.0000,719.0000
529.0000,291.0000,893.0000,291.0000,893.0000,691.0000,529.0000,691.0000
541.0000,317.0000,905.0000,317.0000,905.0000,718.0000,541.0000,718.0000
549.0000,335.0000,914.0000,335.0000,914.0000,736.0000,549.0000,736.0000
557.0000,365.0000,911.0000,365.0000,911.0000,754.0000,557.0000,754.0000
563.0000,385.0000,906.0000,385.0000,906.0000,763.0000,563.0000,763.0000
561.0000,449.0000,894.0000,449.0000,894.0000,815.0000,561.0000,815.0000
561.0000,444.0000,887.0000,444.0000,887.0000,803.0000,561.0000,803.0000
567.0000,453.0000,887.0000,453.0000,887.0000,805.0000,567.0000,805.0000
