1
114.00,347.00,198.00,347.00,198.00,434.00,114.00,434.00
114.00,336.00,199.00,336.00,199.00,425.00,114.00,425.00
98.00,328.00,180.00,328.00,180.00,414.00,98.00,414.00
100.00,330.00,183.00,330.00,183.00,417.00,100.00,417.00
100.00,329.00,182.00,329.00,182.00,413.00,100.00,413.00
102.00,322.00,181.00,322.00,181.00,404.00,102.00,404.00
103.00,317.00,180.00,317.00,180.00,397.00,103.00,397.00
98.00,306.00,176.00,306.00,176.00,386.00,98.00,386.00
102.00,281.00,182.00,281.00,182.00,363.00,102.00,363.00
113.00,261.00,191.00,261.00,191.00,342.00,113.00,342.00
118.00,258.00,198.00,258.00,198.00,341.00,118.00,341.00
120.00,254.00,200.00,254.00,200.00,337.00,120.00,337.00
123.00,244.00,201.00,244.00,201.00,325.00,123.00,325.00
113.00,235.00,189.00,235.00,189.00,313.00,113.00,313.00
110.00,234.00,188.00,234.00,188.00,314.00,110.00,314.00
113.00,243.00,189.00,243.00,189.00,322.00,113.00,322.00
115.00,238.00,190.00,238.00,190.00,315.00,115.00,315.00
134.00,233.00,207.00,233.00,207.00,308.00,134.00,308.00
133.00,215.00,205.00,215.00,205.00,289.00,133.00,289.00
150.00,211.00,223.00,211.00,223.00,286.00,150.00,286.00
127.00,187.00,199.00,187.00,199.00,261.00,127.00,261.00
130.00,170.00,201.00,170.00,201.00,243.00,130.00,243.00
135.00,153.00,206.00,153.00,206.00,227.00,135.00,227.00
142.00,146.00,213.00,146.00,213.00,220.00,142.00,220.00
153.00,147.00,225.00,147.00,225.00,222.00,153.00,222.00
160.00,154.00,230.00,154.00,230.00,227.00,160.00,227.00
160.00,155.00,232.00,155.00,232.00,231.00,160.00,231.00
157.00,157.00,231.00,157.00,231.00,233.00,157.00,233.00
162.00,156.00,238.00,156.00,238.00,234.00,162.00,234.00
163.00,150.00,236.00,150.00,236.00,226.00,163.00,226.00
167.00,151.00,238.00,151.00,238.00,225.00,167.00,225.00
168.00,149.00,237.00,149.00,237.00,221.00,168.00,221.00
167.00,147.00,234.00,147.00,234.00,216.00,167.00,216.00
165.00,145.00,230.00,145.00,230.00,213.00,165.00,213.00
163.00,146.00,227.00,146.00,227.00,211.00,163.00,211.00
162.00,148.00,223.00,148.00,223.00,211.00,162.00,211.00
161.00,152.00,223.00,152.00,223.00,217.00,161.00,217.00
161.00,159.00,225.00,159.00,225.00,225.00,161.00,225.00
168.00,169.00,232.00,169.00,232.00,235.00,168.00,235.00
172.00,167.00,237.00,167.00,237.00,234.00,172.00,234.00
194.00,177.00,259.00,177.00,259.00,245.00,194.00,245.00
202.00,172.00,266.00,172.00,266.00,239.00,202.00,239.00
210.00,165.00,273.00,165.00,273.00,230.00,210.00,230.00
217.00,155.00,278.00,155.00,278.00,218.00,217.00,218.00
192.00,123.00,255.00,123.00,255.00,189.00,192.00,189.00
195.00,95.00,260.00,95.00,260.00,163.00,195.00,163.00
211.00,87.00,276.00,87.00,276.00,154.00,211.00,154.00
233.00,78.00,296.00,78.00,296.00,144.00,233.00,144.00
238.00,77.00,300.00,77.00,300.00,142.00,238.00,142.00
225.00,71.00,287.00,71.00,287.00,134.00,225.00,134.00
232.00,71.00,292.00,71.00,292.00,133.00,232.00,133.00
237.00,83.00,295.00,83.00,295.00,144.00,237.00,144.00
240.00,104.00,298.00,104.00,298.00,164.00,240.00,164.00
265.00,83.00,324.00,83.00,324.00,144.00,265.00,144.00
265.00,69.00,325.00,69.00,325.00,131.00,265.00,131.00
269.00,49.00,328.00,49.00,328.00,110.00,269.00,110.00
275.00,34.00,334.00,34.00,334.00,96.00,275.00,96.00
233.00,12.00,294.00,12.00,294.00,75.00,233.00,75.00
240.00,-15.00,301.00,-15.00,301.00,48.00,240.00,48.00
256.00,-34.00,315.00,-34.00,315.00,28.00,256.00,28.00
259.00,-33.00,318.00,-33.00,318.00,28.00,259.00,28.00
258.00,-32.00,317.00,-32.00,317.00,29.00,258.00,29.00
257.00,-32.00,318.00,-32.00,318.00,30.00,257.00,30.00
257.00,-31.00,316.00,-31.00,316.00,30.00,257.00,30.00
254.00,-30.00,314.00,-30.00,314.00,31.00,254.00,31.00
255.00,-27.00,313.00,-27.00,313.00,34.00,255.00,34.00
252.00,-23.00,312.00,-23.00,312.00,39.00,252.00,39.00
254.00,-9.00,311.00,-9.00,311.00,51.00,254.00,51.00
254.00,-4.00,311.00,-4.00,311.00,56.00,254.00,56.00
244.00,-32.00,303.00,-32.00,303.00,28.00,244.00,28.00
243.00,-31.00,301.00,-31.00,301.00,29.00,243.00,29.00
241.00,-2.00,298.00,-2.00,298.00,56.00,241.00,56.00
243.00,-1.00,298.00,-1.00,298.00,57.00,243.00,57.00
243.00,2.00,297.00,2.00,297.00,57.00,243.00,57.00
243.00,4.00,295.00,4.00,295.00,58.00,243.00,58.00
243.00,7.00,296.00,7.00,296.00,62.00,243.00,62.00
241.00,9.00,295.00,9.00,295.00,65.00,241.00,65.00
240.00,10.00,295.00,10.00,295.00,67.00,240.00,67.00
238.00,11.00,295.00,11.00,295.00,70.00,238.00,70.00
235.00,10.00,294.00,10.00,294.00,71.00,235.00,71.00
234.00,10.00,294.00,10.00,294.00,73.00,234.00,73.00
